Task;Timestamp;PosX;PosY;PosZ;RotX;RotY;RotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;TargetPosX;TargetPosY;TargetPosZ;GWAngle
BW;2022/09/22_20:52:40.864;-14.68225;0.07999998;25.26478;0;270;0;0.08697748;0.9691448;-0.8568249;15.04633;13.72517;354.3703;0;0;0;0;0;0;0.2216367;0.8421267;-0.6525543;287.6356;331.2187;23.28015;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.68506;0.07999998;25.26324;0;270;0;0.08709514;0.9690442;-0.8569267;15.11243;13.78654;354.3474;0;0;0;0;0;0;0.2215649;0.8428219;-0.6537054;287.2275;330.2875;24.16181;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.69329;0.07999992;25.25835;0;270;0;0.08752155;0.9688927;-0.8571401;15.25668;14.12654;354.2756;0;0;0;0;0;0;0.2210754;0.8450759;-0.6585402;285.4345;326.0795;28.23485;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.69601;0.07999998;25.25652;0;270;0;0.08777606;0.9687366;-0.8570673;15.29458;14.2452;354.2781;0;0;0;0;0;0;0.221367;0.8458717;-0.6588781;284.9291;324.8738;29.19587;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.70372;0.07999998;25.25093;0;270;0;0.08845377;0.9687263;-0.8572955;15.3594;14.60264;354.2255;0;0;0;0;0;0;0.2222978;0.8480253;-0.662829;283.3674;322.2457;31.15129;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.70625;0.07999998;25.24897;0;270;0;0.08863461;0.9687072;-0.8574104;15.36854;14.72865;354.1984;0;0;0;0;0;0;0.2227124;0.8486732;-0.6659992;282.5471;321.3901;31.65487;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.71377;0.07999992;25.2429;0;270;0;0.08931816;0.9686667;-0.8576968;15.33965;15.06011;354.1566;0;0;0;0;0;0;0.2250109;0.8503112;-0.6691493;281.2025;321.7562;30.23197;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.72136;0.07999992;25.23725;0;270;0;0.08991361;0.9687715;-0.8578846;15.24415;15.28301;354.1739;0;0;0;0;0;0;0.2285677;0.8517653;-0.6697657;280.4519;328.631;23.18297;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.72398;0.07999992;25.23565;0;270;0;0.09008551;0.9688007;-0.8580337;15.20479;15.33927;354.1569;0;0;0;0;0;0;0.2301404;0.852424;-0.6701924;279.9073;331.0164;20.83935;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.72816;0.08000004;25.23346;0;270;0;0.09080577;0.968765;-0.8584921;15.14546;15.5827;354.0207;0;0;0;0;0;0;0.2361287;0.8552932;-0.6764512;276.4622;339.3282;11.4321;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.864;-14.73029;0.07999998;25.23275;0;270;0;0.09110177;0.9687567;-0.8588164;15.144;15.78266;353.9234;0;0;0;0;0;0;0.2397983;0.8574573;-0.679458;275.087;348.0934;1.541018;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73307;0.08000004;25.23231;0;270;0;0.09158409;0.9687188;-0.8591306;15.16764;16.0305;353.8846;0;0;0;0;0;0;0.2440099;0.8600516;-0.6803073;273.916;0.9579771;348.5114;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73661;0.07999992;25.23273;0;270;0;0.09233236;0.9686016;-0.8598499;15.20021;16.49468;353.7799;0;0;0;0;0;0;0.2527678;0.864635;-0.6936214;274.2392;139.2883;212.9727;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09248197;0.9685973;-0.8600135;15.19207;16.6851;353.7581;0;0;0;0;0;0;0.2552806;0.8657615;-0.7025791;277.5941;151.4091;202.241;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09333217;0.9688255;-0.8604581;15.13788;17.28403;353.6674;0;0;0;0;0;0;0.2585202;0.8700631;-0.7153203;282.621;169.5607;185.3933;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09355497;0.9689831;-0.8607183;15.08951;17.50354;353.6381;0;0;0;0;0;0;0.2578299;0.8712325;-0.7188086;284.4643;177.1746;179.146;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09425199;0.9694163;-0.8616178;15.01812;18.28014;353.6324;0;0;0;0;0;0;0.2500278;0.8723435;-0.7321548;291.9691;194.3731;170.967;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09486306;0.9696451;-0.8623691;14.95118;18.87294;353.7477;0;0;0;0;0;0;0.243238;0.8728042;-0.7379036;296.9932;202.9895;166.2068;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.08000004;25.23366;0;270;0;0.09584033;0.9700996;-0.8635237;14.74197;19.77056;354.0591;0;0;0;0;0;0;0.2329341;0.8703395;-0.7494463;306.0273;209.365;165.2994;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.0968169;0.9706616;-0.8648777;14.39347;20.46637;354.1314;0;0;0;0;0;0;0.2258258;0.8702497;-0.7583505;312.0554;211.5833;165.0915;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09766054;0.9710069;-0.8664591;14.17541;21.12833;354.0165;0;0;0;0;0;0;0.2232776;0.8716351;-0.768767;316.013;209.5813;168.3341;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09802866;0.9710622;-0.8669586;14.13648;21.32567;354.0214;0;0;0;0;0;0;0.2237079;0.872493;-0.7721933;317.0077;208.1007;170.1124;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.09925258;0.9712485;-0.8681886;14.05332;21.86755;354.0736;0;0;0;0;0;0;0.2265925;0.8749423;-0.7817789;318.6055;203.8302;172.6695;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1006446;0.9714512;-0.8689888;14.00396;22.28352;353.9542;0;0;0;0;0;0;0.2314538;0.8762369;-0.7914758;319.6281;199.0272;175.9937;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1020503;0.9714222;-0.8697007;14.29975;22.8425;353.8322;0;0;0;0;0;0;0.2327456;0.8755581;-0.8013843;320.4214;197.3355;177.9613;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999986;25.23366;0;270;0;0.1024516;0.9713006;-0.869796;14.44221;23.08351;353.8016;0;0;0;0;0;0;0.2333077;0.8751595;-0.8036951;320.7665;197.1275;177.9572;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1039933;0.9708186;-0.8697155;14.89981;24.03254;353.7016;0;0;0;0;0;0;0.2335711;0.8712735;-0.8158993;322.4087;195.8414;180.1035;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1049241;0.9700401;-0.8695796;15.33962;24.67706;353.7231;0;0;0;0;0;0;0.2321835;0.8684648;-0.8231872;323.2439;196.0451;179.1404;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1051745;0.9697219;-0.8696702;15.57348;24.908;353.7417;0;0;0;0;0;0;0.2311684;0.8672476;-0.8252674;323.6563;196.4477;178.638;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1055814;0.9685726;-0.8703105;16.2635;25.68092;353.7761;0;0;0;0;0;0;0.2265372;0.8636361;-0.8318355;325.1805;198.2086;178.1552;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1057267;0.9682171;-0.8705873;16.42901;25.89722;353.8549;0;0;0;0;0;0;0.224823;0.8627034;-0.8340665;325.6994;198.7011;178.2447;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1059301;0.9674431;-0.8719094;16.88317;26.50167;354.0903;0;0;0;0;0;0;0.224139;0.8621802;-0.8428451;326.688;197.8487;178.5789;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1059763;0.9672101;-0.8724082;17.04915;26.75186;354.1309;0;0;0;0;0;0;0.2249442;0.8620181;-0.8465915;327.1113;197.0796;178.7287;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1061563;0.967135;-0.8739345;17.27084;27.67395;354.26;0;0;0;0;0;0;0.227465;0.8618087;-0.8590328;328.5834;194.7597;180.0695;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.106571;0.9671227;-0.8754854;17.22935;28.44833;354.5068;0;0;0;0;0;0;0.232686;0.8642319;-0.8722699;329.538;191.5934;181.505;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1069266;0.9670972;-0.8763731;17.33802;28.95739;354.5717;0;0;0;0;0;0;0.2407302;0.867718;-0.8816918;329.7908;187.1051;183.2825;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1072248;0.9670115;-0.8775051;17.61148;29.45253;354.4373;0;0;0;0;0;0;0.2520302;0.8713558;-0.8920371;330.0343;181.5479;185.5059;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1074204;0.9670457;-0.8783298;17.90593;29.98177;354.1373;0;0;0;0;0;0;0.2626355;0.8745115;-0.9017051;330.4106;176.3907;187.5356;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1078904;0.9669111;-0.8787568;18.083;30.46693;353.8955;0;0;0;0;0;0;0.2702754;0.8781354;-0.9081993;330.1458;173.1686;188.3057;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1085564;0.9671441;-0.8785896;18.54505;31.27121;353.6411;0;0;0;0;0;0;0.2774317;0.8793201;-0.9179143;330.0287;171.4142;187.1392;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1091363;0.9673946;-0.8784277;19.02062;32.33205;353.3568;0;0;0;0;0;0;0.2793635;0.8768089;-0.9266679;329.6638;172.1057;186.3452;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1100359;0.9680222;-0.8776557;19.23176;33.54626;353.3499;0;0;0;0;0;0;0.2770672;0.8743015;-0.9303634;326.5186;174.3726;182.575;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999998;25.23366;0;270;0;0.1103436;0.9682672;-0.8774028;19.3187;33.99516;353.3075;0;0;0;0;0;0;0.2751315;0.8727771;-0.9308788;325.3776;175.5898;180.8083;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73553;0.07999992;25.23366;0;270;0;0.1108441;0.9687694;-0.8765228;19.53181;34.97226;353.2711;0;0;0;0;0;0;0.2709337;0.8658686;-0.9330621;323.9767;179.1733;178.7716;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.73416;0.07999998;25.23368;0;270;0;0.1112418;0.9693309;-0.8757858;19.72681;35.8941;353.4117;0;0;0;0;0;0;0.2655398;0.8573943;-0.9366082;323.06;182.8984;178.1434;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.7315;0.07999998;25.23355;0;270;0;0.1117989;0.9695461;-0.8747299;19.78003;36.84392;353.7881;0;0;0;0;0;0;0.2607828;0.8475701;-0.9408781;322.883;187.1367;175.7003;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.72624;0.07999992;25.23285;0;270;0;0.1126245;0.9693859;-0.8740149;19.93749;37.76791;354.3044;0;0;0;0;0;0;0.258292;0.839035;-0.9463168;322.7527;190.0588;173.9659;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.71905;0.07999992;25.23158;0;270;0;0.1128802;0.9688891;-0.8736715;20.34129;38.82125;354.5408;0;0;0;0;0;0;0.2622198;0.8352019;-0.9533214;321.8514;188.3707;176.3622;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.71095;0.07999998;25.23043;0;270;0;0.1133978;0.9682437;-0.8735969;20.83441;40.0818;354.5257;0;0;0;0;0;0;0.2715893;0.8307019;-0.9628278;322.2779;183.6422;181.2296;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.70033;0.07999998;25.22996;0;270;0;0.1142946;0.9675088;-0.8737924;21.11085;41.51326;354.6522;0;0;0;0;0;0;0.2811423;0.82607;-0.9724994;323.4308;178.5264;185.9145;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.69428;0.07999992;25.23019;0;270;0;0.1152382;0.9667759;-0.8746128;21.30904;42.72798;354.9677;0;0;0;0;0;0;0.2905779;0.821762;-0.9815578;325.3065;174.5587;189.6017;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.68573;0.07999998;25.23104;0;270;0;0.1159663;0.9658482;-0.8754709;21.62585;43.666;354.9072;0;0;0;0;0;0;0.2948834;0.819319;-0.9883992;326.8963;173.3788;191.3866;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.67648;0.07999992;25.23209;0;270;0;0.1165854;0.9649276;-0.8767712;21.83858;44.48138;354.5829;0;0;0;0;0;0;0.2941484;0.8192084;-0.992263;327.7354;175.1265;190.9118;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.66743;0.07999992;25.23281;0;270;0;0.1169581;0.9641757;-0.8786013;21.97332;45.18926;354.4777;0;0;0;0;0;0;0.2917185;0.8210133;-0.9929119;327.8434;177.6859;190.1686;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.65749;0.07999992;25.23316;0;270;0;0.1167647;0.9639088;-0.8802714;22.22017;45.85785;354.1827;0;0;0;0;0;0;0.2883913;0.8246504;-0.9910278;327.1106;180.1779;189.629;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.64702;0.07999998;25.23309;0;270;0;0.1166062;0.9639009;-0.8816516;22.28425;46.5394;353.6826;0;0;0;0;0;0;0.2870727;0.8272607;-0.9879748;326.9415;181.3958;188.3322;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.63268;0.07999998;25.23274;0;270;0;0.1164895;0.9641064;-0.8829987;22.09228;47.23594;353.4424;0;0;0;0;0;0;0.2862604;0.8290079;-0.9852193;327.1361;181.838;187.6925;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.62549;0.07999998;25.23256;0;270;0;0.116263;0.9644097;-0.8842232;21.86492;47.80898;353.5181;0;0;0;0;0;0;0.2863849;0.8304443;-0.9818394;327.2611;182.0099;187.6181;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.61654;0.07999998;25.23235;0;270;0;0.11564;0.964716;-0.8850789;21.7351;48.19014;353.6086;0;0;0;0;0;0;0.2862346;0.8312456;-0.9786339;327.508;182.4273;187.6955;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.60485;0.07999998;25.23206;0;270;0;0.1143394;0.9648236;-0.8856351;21.58224;48.58929;353.6926;0;0;0;0;0;0;0.2849418;0.8316296;-0.9738547;327.5522;183.724;185.4399;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.59565;0.07999998;25.23184;0;270;0;0.1128056;0.9649373;-0.8861372;21.48555;48.67455;353.7817;0;0;0;0;0;0;0.284227;0.8305876;-0.971793;328.1171;184.4589;184.3097;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5899;0.07999998;25.2317;0;270;0;0.1118442;0.965237;-0.885668;21.13755;48.41384;353.7302;0;0;0;0;0;0;0.2842309;0.8301319;-0.9719848;328.6612;184.3272;184.429;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.1115899;0.9653404;-0.885608;21.03722;48.2996;353.7076;0;0;0;0;0;0;0.2846163;0.8291626;-0.9736227;329.2289;183.9918;184.403;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.08000004;25.23165;0;270;0;0.1110966;0.9654354;-0.8854232;20.96564;48.11;353.6991;0;0;0;0;0;0;0.2848268;0.8275596;-0.9765902;330.158;183.6039;183.9663;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.110791;0.9654467;-0.8852837;20.98256;47.96908;353.6122;0;0;0;0;0;0;0.284065;0.8260765;-0.980278;331.0482;183.8305;184.0151;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.1105143;0.9653169;-0.8850055;20.98537;47.91846;353.5602;0;0;0;0;0;0;0.2813763;0.8249403;-0.9838395;331.7685;185.1554;183.9753;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.1104814;0.9652511;-0.8848698;21.00281;47.85204;353.5938;0;0;0;0;0;0;0.2800312;0.824559;-0.985076;332.1072;186.0851;183.3671;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.1100283;0.9648291;-0.884871;21.07454;47.60447;353.7444;0;0;0;0;0;0;0.2755011;0.8236088;-0.9902975;333.1573;188.66;181.7456;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.865;-14.5882;0.07999998;25.23165;0;270;0;0.1096945;0.9645252;-0.8848927;21.21581;47.52921;353.7321;0;0;0;0;0;0;0.2735308;0.8231335;-0.9947529;334.0865;189.5067;181.6066;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5882;0.07999998;25.23165;0;270;0;0.1093222;0.9642035;-0.8848195;21.35638;47.40509;353.6389;0;0;0;0;0;0;0.2712661;0.8226379;-0.9991963;335.0895;190.2337;181.6277;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5882;0.07999998;25.23165;0;270;0;0.1087958;0.9640425;-0.8848491;21.45004;47.25578;353.4619;0;0;0;0;0;0;0.2685753;0.8219815;-1.003659;336.1088;190.8974;180.7842;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58711;0.07999992;25.23144;0;270;0;0.1081142;0.9639899;-0.8847995;21.44663;47.19368;353.3016;0;0;0;0;0;0;0.2626737;0.8207029;-1.010107;337.6707;192.4858;179.2448;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58711;0.07999998;25.23144;0;270;0;0.1076747;0.9640915;-0.8848999;21.42095;47.15866;353.3487;0;0;0;0;0;0;0.259685;0.8201475;-1.011998;338.2362;193.4858;178.5671;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58607;0.07999998;25.23119;0;270;0;0.1068332;0.9642031;-0.8846717;21.2807;46.93924;353.49;0;0;0;0;0;0;0.2493067;0.8186716;-1.016085;339.6667;197.3214;175.5778;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58505;0.07999998;25.23087;0;270;0;0.1056446;0.9643254;-0.8846467;21.03193;46.70983;353.6367;0;0;0;0;0;0;0.2392615;0.8163715;-1.021035;341.3882;200.4645;172.7756;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999992;25.23052;0;270;0;0.1044528;0.9642171;-0.8846035;20.97968;46.35838;353.9721;0;0;0;0;0;0;0.2317248;0.8144127;-1.028635;343.4264;201.8659;171.6637;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.1034272;0.9640329;-0.8844051;20.90961;45.83693;354.2048;0;0;0;0;0;0;0.2316872;0.8136365;-1.040286;345.3832;199.5289;170.5351;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999992;25.23052;0;270;0;0.1027197;0.9639759;-0.8843644;20.88762;45.38308;354.3697;0;0;0;0;0;0;0.2364655;0.8131787;-1.049459;346.901;196.1704;171.1382;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999992;25.23052;0;270;0;0.102066;0.9641815;-0.8844643;20.82813;44.89325;354.5691;0;0;0;0;0;0;0.2433042;0.8134151;-1.058701;348.101;192.065;172.0972;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999992;25.23052;0;270;0;0.1014309;0.9644774;-0.8843138;20.64565;44.29057;354.5911;0;0;0;0;0;0;0.2505673;0.8131502;-1.066445;349.3738;187.9105;172.3994;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.1007335;0.9648448;-0.884316;20.39476;43.7001;354.558;0;0;0;0;0;0;0.260676;0.8119761;-1.073391;350.5404;183.3328;172.5887;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.1000633;0.965217;-0.8840857;20.13128;43.13785;354.7364;0;0;0;0;0;0;0.2679004;0.8099985;-1.078297;351.6694;179.9669;172.7622;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.09890461;0.9662073;-0.8835661;19.54278;42.01036;355.0269;0;0;0;0;0;0;0.2691141;0.8072581;-1.082532;352.8372;179.8529;173.501;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.09801114;0.9668208;-0.8827915;19.0415;41.07501;355.0568;0;0;0;0;0;0;0.2624051;0.8067144;-1.084284;352.9156;183.1682;172.6977;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.5841;0.07999998;25.23052;0;270;0;0.09701169;0.9674008;-0.8820066;18.53723;39.94545;355.1945;0;0;0;0;0;0;0.2545079;0.8057348;-1.085732;353.2168;186.598;171.7508;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999998;25.2304;0;270;0;0.0956713;0.968064;-0.8809559;17.94056;38.08965;355.4992;0;0;0;0;0;0;0.2419482;0.8033902;-1.088881;354.6733;191.2471;170.4345;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999998;25.2304;0;270;0;0.09383357;0.9683937;-0.8800554;17.63959;36.37913;355.5779;0;0;0;0;0;0;0.2286814;0.8019162;-1.09179;356.2605;195.4254;168.239;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999998;25.2304;0;270;0;0.09229934;0.9686754;-0.8796558;17.47889;35.08611;355.7162;0;0;0;0;0;0;0.2146061;0.7993459;-1.093719;358.4808;200.1149;165.679;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999992;25.2304;0;270;0;0.09128559;0.968787;-0.8796866;17.39504;34.3202;355.8071;0;0;0;0;0;0;0.2041684;0.7976345;-1.093019;0.2421805;204.0617;164.515;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999992;25.2304;0;270;0;0.09053683;0.9687768;-0.8798084;17.33112;33.76081;355.9025;0;0;0;0;0;0;0.1951492;0.7955903;-1.092577;2.011249;207.6187;163.5868;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58309;0.07999998;25.2304;0;270;0;0.08946395;0.9686285;-0.8802316;17.24964;33.27678;356.1471;0;0;0;0;0;0;0.183663;0.7922482;-1.090877;4.868715;212.4197;162.6745;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.58143;0.07999998;25.22921;0;270;0;0.08902121;0.9686731;-0.8806837;17.04308;32.89277;356.3598;0;0;0;0;0;0;0.1744066;0.7897248;-1.089339;7.861724;216.8889;162.5642;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.57544;0.07999986;25.22465;0;270;0;0.08869886;0.9685748;-0.8813162;17.09228;32.73401;356.3794;0;0;0;0;0;0;0.1704679;0.7877863;-1.089404;9.949078;218.7703;163.1362;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.55743;0.07999992;25.21056;0;270;0;0.08865023;0.968479;-0.8821621;17.22056;32.77015;356.2423;0;0;0;0;0;0;0.1677155;0.7860818;-1.09046;12.13072;220.4634;163.8224;;;;;;;;;;;;;;;;;;;;;;;
BW;2022/09/22_20:52:40.866;-14.54724;0.07999998;25.20258;0;270;0;0.08917081;0.9681765;-0.8837199;17.38913;33.17492;356.3113;0;0;0;0;0;0;0.1647441;0.7834676;-1.092512;14.73215;222.4644;165.0088;;;;;;;;;;;;;;;;;;;;;;;
