dt,RightFoot_px,RightFoot_py,RightFoot_pz,RightFoot_rx,RightFoot_ry,RightFoot_rz,LeftFoot_px,LeftFoot_py,LeftFoot_pz,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,
0.015195,1.34424,0.1092848,-0.04374313,359.9324,92.7608,90.51366,1.377993,0.1059622,0.1040411,1.350289,81.63339,88.51377,
0.0162263,1.344259,0.1092257,-0.04375076,359.919,92.7639,90.50367,1.378006,0.1059384,0.1040635,1.339433,81.63182,88.50414,
0.0150551,1.34434,0.1093032,-0.04363942,359.9273,92.76399,90.50823,1.378144,0.1058466,0.1041143,1.340349,81.64183,88.49759,
0.0157229,1.344393,0.1092319,-0.04359984,359.9313,92.75256,90.50872,1.378113,0.105764,0.1040878,1.339198,81.64161,88.50931,
0.0149413,1.344329,0.1091933,-0.04362249,359.922,92.7579,90.50651,1.378093,0.1058244,0.1041229,1.34116,81.64774,88.52482,
0.0157662,1.344296,0.1091793,-0.04373431,359.9308,92.75799,90.5124,1.378025,0.1058569,0.1040239,1.329602,81.6363,88.51191,
0.0162553,1.344178,0.1093228,-0.04376984,359.9327,92.74435,90.50687,1.378026,0.1058306,0.1040463,1.323007,81.63444,88.51028,
0.0151161,1.344182,0.1092972,-0.0437665,359.9252,92.75473,90.51189,1.377871,0.1057918,0.104059,1.333341,81.63821,88.52934,
0.0161249,1.344206,0.1093658,-0.04372287,359.9275,92.76016,90.51531,1.377969,0.1057237,0.1040845,1.341271,81.63097,88.52573,
0.0154387,1.344288,0.1093304,-0.04366982,359.917,92.74459,90.51918,1.378043,0.1057004,0.104039,1.341594,81.63097,88.52379,
0.014846,1.344356,0.1093552,-0.04366922,359.926,92.7522,90.51113,1.378112,0.105777,0.1041253,1.347743,81.63123,88.53129,
0.0142932,1.344356,0.1093552,-0.04366922,359.926,92.7522,90.51113,1.378112,0.105777,0.1041253,1.347743,81.63123,88.53129,
0.0148663,1.344293,0.109275,-0.04370463,359.9293,92.74889,90.5173,1.378127,0.1057913,0.1041652,1.345982,81.62884,88.53258,
0.0167401,1.344231,0.1092229,-0.04373038,359.9254,92.74854,90.52602,1.378032,0.1058375,0.104102,1.341261,81.62067,88.53483,
0.0164795,1.344215,0.109338,-0.04374349,359.9276,92.74267,90.52637,1.378102,0.1059304,0.1039733,1.331197,81.63316,88.52959,
0.0227074,1.34423,0.1092979,-0.04370916,359.9325,92.74706,90.52768,1.378177,0.1057812,0.104051,1.337208,81.63447,88.52445,
0.0223388,1.344262,0.1092529,-0.04373109,359.9254,92.74052,90.53541,1.377981,0.1057635,0.1040407,1.331305,81.6369,88.52968,
0.0223489,1.344281,0.109313,-0.04387045,359.924,92.75238,90.53001,1.377952,0.1058144,0.1040525,1.337727,81.6316,88.53524,
0.0221686,1.344315,0.1093139,-0.04384696,359.9263,92.74819,90.53897,1.377889,0.1059123,0.104044,1.328256,81.63477,88.52616,
0.0222405,1.344359,0.1092848,-0.0436765,359.9189,92.75091,90.54165,1.378019,0.105904,0.1040934,1.318686,81.62858,88.52095,
0.0217018,1.344237,0.1092369,-0.04373085,359.9198,92.74822,90.53903,1.377975,0.105928,0.1039957,1.331727,81.63242,88.53242,
0.0223745,1.34427,0.109282,-0.0436579,359.9122,92.74131,90.53928,1.378083,0.1058365,0.1040356,1.334494,81.63199,88.53312,
0.0223652,1.344136,0.1094191,-0.04362869,359.9214,92.74634,90.55325,1.378102,0.1058344,0.1040642,1.331573,81.62971,88.53333,
0.0223721,1.344276,0.1093642,-0.04364145,359.913,92.74516,90.53582,1.378113,0.1058471,0.1041062,1.32924,81.62826,88.53457,
0.0223553,1.344291,0.1093065,-0.04368639,359.9144,92.73313,90.54236,1.378065,0.105885,0.104004,1.330058,81.6213,88.53569,
0.0223981,1.344279,0.109291,-0.04382169,359.9193,92.73585,90.54352,1.378073,0.1058293,0.104005,1.33068,81.62814,88.54076,
0.0225263,1.344323,0.1092842,-0.04378569,359.9154,92.73647,90.54704,1.378149,0.1057668,0.1040506,1.334284,81.61745,88.51632,
0.0213623,1.344347,0.1092198,-0.0437789,359.9272,92.7365,90.54265,1.37804,0.1057875,0.1040238,1.330441,81.62824,88.52699,
0.0218579,1.344331,0.1092416,-0.04385185,359.9302,92.73357,90.54037,1.377966,0.1057674,0.1039928,1.331329,81.62521,88.53259,
0.0225839,1.34442,0.1092338,-0.0438472,359.9237,92.73685,90.54311,1.378076,0.105766,0.1039854,1.337529,81.62736,88.53367,
0.0223562,1.344431,0.1092428,-0.04379189,359.9242,92.73312,90.54226,1.378088,0.1058287,0.1039841,1.339676,81.6382,88.53925,
0.0217472,1.344431,0.1092368,-0.04372382,359.9235,92.73625,90.54619,1.378115,0.1057652,0.1040349,1.327653,81.63265,88.52616,
0.022277,1.344397,0.1093061,-0.0437727,359.9256,92.72425,90.55435,1.378092,0.1057799,0.1040546,1.332126,81.62982,88.52467,
0.0218626,1.344348,0.1092553,-0.04374027,359.928,92.72373,90.55451,1.378083,0.1057636,0.1039681,1.3253,81.64138,88.52267,
0.0228958,1.344369,0.1093145,-0.04386008,359.9306,92.73453,90.55504,1.378107,0.1056996,0.10394,1.331187,81.64468,88.50973,
0.018481,1.344348,0.1093657,-0.04382443,359.9345,92.73419,90.55077,1.378045,0.1057863,0.1039532,1.329667,81.64149,88.51886,
0.0149228,1.344309,0.1093409,-0.04387367,359.9461,92.72784,90.55626,1.37806,0.1057861,0.1039693,1.329489,81.62828,88.52584,
0.0162965,1.344203,0.1092635,-0.04382801,359.9441,92.72718,90.5583,1.378047,0.1057798,0.1039593,1.33013,81.63737,88.5227,
0.0153991,1.344169,0.1092353,-0.04383624,359.9352,92.73434,90.55265,1.378118,0.1057452,0.1039712,1.327428,81.62392,88.5377,
0.0141846,1.344297,0.1092536,-0.04393673,359.9414,92.72493,90.55531,1.378115,0.1057958,0.1040053,1.329096,81.62767,88.51561,
0.0155083,1.344298,0.1092504,-0.04391181,359.9428,92.72734,90.55833,1.37809,0.1058189,0.1039929,1.338972,81.62841,88.5099,
0.0150623,1.344352,0.1092947,-0.04391193,359.9446,92.74174,90.55521,1.378118,0.1058246,0.1039205,1.327368,81.63488,88.51668,
0.0156888,1.344329,0.1093074,-0.04384387,359.9329,92.73421,90.54922,1.378154,0.1057572,0.104009,1.324896,81.633,88.51318,
0.0151656,1.344375,0.1091751,-0.04380047,359.9449,92.74189,90.55496,1.3782,0.1057991,0.1040475,1.332465,81.61984,88.51897,
0.0153876,1.344383,0.10919,-0.04374671,359.9357,92.74229,90.55108,1.378162,0.1057209,0.1040922,1.319152,81.62946,88.51463,
0.0168759,1.344381,0.1091847,-0.04371643,359.9359,92.7464,90.55711,1.378168,0.1057163,0.1040891,1.325013,81.6296,88.51592,
0.0158105,1.344381,0.1091419,-0.04375899,359.9422,92.73972,90.55119,1.378047,0.1057174,0.1040828,1.330482,81.62126,88.5195,
0.0158662,1.344264,0.1092379,-0.04380858,359.9363,92.73193,90.56033,1.378098,0.1057166,0.104121,1.313137,81.61697,88.53127,
0.0150553,1.344226,0.1092254,-0.04381001,359.9393,92.72765,90.56998,1.378066,0.1055745,0.1040782,1.316034,81.61012,88.52888,
0.0143377,1.344295,0.1092004,-0.04384434,359.9416,92.73505,90.57576,1.378198,0.1058172,0.1040208,1.315967,81.61413,88.53149,
0.0154504,1.344285,0.109162,-0.04385269,359.9419,92.72388,90.57826,1.378181,0.1058209,0.1040289,1.311618,81.60537,88.53027,
0.0144654,1.344256,0.1092908,-0.04385018,359.9495,92.73297,90.58082,1.378207,0.1057601,0.1039976,1.319308,81.61301,88.54305,
0.0144988,1.344346,0.1093175,-0.04383707,359.9441,92.72508,90.57683,1.378166,0.1057074,0.1039592,1.315393,81.60303,88.55076,
0.0144211,1.344303,0.1092741,-0.0438652,359.9488,92.729,90.59122,1.378093,0.1057437,0.1038811,1.310384,81.59452,88.54906,
0.0142626,1.344332,0.1093546,-0.04387772,359.9355,92.73228,90.59544,1.378076,0.1057172,0.103862,1.305369,81.59856,88.55139,
0.0135948,1.344483,0.1092724,-0.04392993,359.9455,92.72693,90.58406,1.378123,0.1057873,0.1038661,1.298843,81.59789,88.55302,
0.0139793,1.344455,0.1092809,-0.04392922,359.9448,92.72478,90.58131,1.378264,0.1058109,0.1040136,1.294212,81.59229,88.55214,
0.0147276,1.344468,0.109315,-0.04389977,359.9427,92.73898,90.56913,1.378353,0.1057902,0.1040232,1.296373,81.60685,88.53968,
0.0142895,1.344444,0.1092944,-0.04391575,359.9438,92.73427,90.57269,1.378226,0.105712,0.1041149,1.282991,81.60252,88.54265,
0.0131856,1.344477,0.1093093,-0.04380274,359.9448,92.74587,90.55302,1.378266,0.1057981,0.104064,1.297114,81.60873,88.53715,
0.0140363,1.344477,0.1093093,-0.04380274,359.9448,92.74587,90.55302,1.378266,0.1057981,0.104064,1.297114,81.60873,88.53715,
0.018526,1.344425,0.1093,-0.04378271,359.9497,92.74077,90.53998,1.378338,0.1056012,0.1040062,1.306559,81.61503,88.5262,
0.0157079,1.344462,0.1092891,-0.04379618,359.9441,92.75053,90.54401,1.378246,0.1057011,0.1040244,1.296877,81.61896,88.53089,
0.0179253,1.344472,0.1092776,-0.04375625,359.9494,92.74457,90.53677,1.378242,0.1057206,0.1040301,1.306556,81.62265,88.53304,
0.0229347,1.344517,0.1091796,-0.04377162,359.9445,92.74551,90.53091,1.378328,0.1056058,0.104043,1.311123,81.63457,88.53622,
0.0219367,1.344477,0.1092445,-0.04382455,359.942,92.75496,90.5294,1.37821,0.1056474,0.104045,1.318676,81.63236,88.50795,
0.0220392,1.344399,0.1093282,-0.04391885,359.954,92.74732,90.52821,1.378268,0.1057081,0.1039652,1.29765,81.63439,88.5044,
0.0226166,1.344429,0.1092861,-0.04391587,359.9515,92.74673,90.52304,1.378271,0.1056626,0.1040082,1.29314,81.63281,88.49937,
0.0216346,1.344429,0.1092054,-0.04386795,359.966,92.76013,90.51632,1.378338,0.1055751,0.1039881,1.297943,81.63715,88.49342,
0.0231301,1.344522,0.1092623,-0.04380393,359.952,92.75452,90.51151,1.378431,0.1055703,0.103996,1.280909,81.62869,88.45338,
0.0211913,1.344433,0.1092001,-0.04384959,359.9497,92.74396,90.51195,1.378271,0.1055654,0.1040868,1.290105,81.6426,88.46317,
0.0223288,1.344427,0.1091484,-0.04386687,359.952,92.74734,90.50541,1.378299,0.1055334,0.103958,1.28475,81.63858,88.44437,
0.022135,1.344378,0.109165,-0.04386425,359.9488,92.74907,90.50747,1.378381,0.1055179,0.1039542,1.29557,81.64058,88.43873,
0.0221386,1.344399,0.1092492,-0.04386747,359.9588,92.74905,90.50883,1.378303,0.1055832,0.1039073,1.288438,81.62979,88.43814,
0.022708,1.344354,0.1093737,-0.04399455,359.9616,92.74507,90.505,1.37837,0.1056446,0.1039381,1.288588,81.62772,88.43355,
0.0225129,1.344473,0.1093342,-0.0438019,359.9519,92.74007,90.50201,1.37837,0.1056162,0.1040168,1.288094,81.63367,88.43349,
0.0220948,1.344422,0.1093391,-0.04377115,359.9545,92.73607,90.49998,1.378421,0.1055955,0.104003,1.302001,81.62991,88.44824,
0.0220352,1.344356,0.109351,-0.04384542,359.9538,92.74257,90.50004,1.378291,0.1056175,0.1039236,1.301979,81.63536,88.43044,
0.0217307,1.344425,0.1093556,-0.04390919,359.9556,92.74071,90.49183,1.378346,0.1055583,0.1038537,1.289326,81.62927,88.43172,
0.0226589,1.344509,0.1093193,-0.04383636,359.9609,92.7338,90.49723,1.378442,0.1056525,0.1039853,1.290484,81.63779,88.43172,
0.0221243,1.344457,0.1092669,-0.04387605,359.9601,92.73564,90.49504,1.37843,0.1056834,0.1039689,1.291118,81.63803,88.42414,
0.0221986,1.344411,0.1092225,-0.04378581,359.9641,92.73583,90.49191,1.37832,0.1056231,0.1039664,1.308018,81.64304,88.43347,
0.0235263,1.344424,0.1092707,-0.04372728,359.954,92.73668,90.49113,1.378443,0.1056153,0.1039712,1.284089,81.64127,88.41703,
0.0212952,1.344428,0.1091751,-0.04378319,359.9534,92.7381,90.48637,1.378416,0.1056154,0.1040043,1.280127,81.64165,88.42278,
0.0150001,1.344399,0.1092155,-0.04381859,359.9567,92.73683,90.4838,1.37835,0.1056402,0.1039447,1.287242,81.64319,88.41212,
0.0177761,1.344322,0.1092318,-0.04389334,359.9653,92.73872,90.48967,1.378407,0.1056684,0.103915,1.293507,81.63622,88.40971,
0.0149499,1.344444,0.1092078,-0.0439316,359.9628,92.75471,90.48661,1.378428,0.1056144,0.1038625,1.295357,81.64065,88.42349,
0.015182,1.344466,0.109225,-0.04389918,359.9594,92.75314,90.49463,1.378455,0.1056122,0.1038967,1.291761,81.64504,88.42198,
0.0141204,1.3445,0.1092191,-0.04391611,359.9603,92.7572,90.49329,1.378434,0.1055191,0.1039143,1.292434,81.64779,88.42597,
0.0150817,1.344483,0.109234,-0.04393387,359.9594,92.74868,90.49052,1.378426,0.1055598,0.1038998,1.302002,81.64676,88.41974,
0.0154998,1.344448,0.109306,-0.04392195,359.9693,92.75572,90.48035,1.378354,0.1056123,0.1039394,1.29576,81.64848,88.40995,
0.0153508,1.344438,0.1092621,-0.04389608,359.9602,92.75863,90.48667,1.378343,0.1056405,0.1039176,1.295247,81.64722,88.41795,
0.0147423,1.344444,0.1092519,-0.04388547,359.9693,92.75783,90.48545,1.378383,0.1056634,0.1039202,1.310858,81.6424,88.42912,
0.0149893,1.344458,0.1092103,-0.04385364,359.9666,92.74866,90.49319,1.378413,0.1056396,0.1038958,1.30205,81.63748,88.42711,
0.0139937,1.344442,0.1092096,-0.0438453,359.9613,92.75945,90.47834,1.378463,0.105592,0.1039629,1.309029,81.63837,88.43213,
0.0139533,1.344422,0.1091815,-0.04387569,359.967,92.75552,90.48317,1.378416,0.1056275,0.1039418,1.302101,81.63981,88.43021,
0.0151615,1.34444,0.109158,-0.04389477,359.9608,92.75488,90.48288,1.378432,0.1056005,0.1039126,1.30632,81.63354,88.42652,
0.0141685,1.344389,0.1092081,-0.0439055,359.9633,92.75162,90.4861,1.378409,0.1056379,0.1039006,1.309041,81.62742,88.42588,
0.014046,1.344396,0.1092311,-0.04383695,359.9615,92.76096,90.48475,1.378447,0.105614,0.1039027,1.305502,81.64173,88.42614,
0.0157381,1.344351,0.1092732,-0.04380989,359.9567,92.75593,90.49183,1.378458,0.1056255,0.1039746,1.30777,81.63929,88.43292,
0.0149214,1.344354,0.109279,-0.04377043,359.9591,92.75204,90.4876,1.378471,0.1056411,0.104026,1.307974,81.62925,88.43605,
0.014431,1.344363,0.1091433,-0.04378712,359.9567,92.7523,90.4898,1.378382,0.1056347,0.1039714,1.307835,81.635,88.42924,
0.015276,1.344362,0.1091177,-0.04380679,359.9518,92.75565,90.49377,1.378402,0.1056215,0.1040052,1.307569,81.6415,88.42167,
0.0144495,1.344371,0.1091146,-0.04383528,359.9526,92.76165,90.49109,1.378397,0.1056373,0.1039709,1.305676,81.64085,88.42121,
0.0161649,1.344331,0.1091102,-0.04391074,359.9442,92.75546,90.49158,1.378407,0.105723,0.1039202,1.304334,81.63589,88.41726,
0.014072,1.344473,0.1091584,-0.04393625,359.9421,92.74986,90.49603,1.378328,0.1057087,0.1039121,1.31603,81.63564,88.40848,
0.0135157,1.34448,0.109197,-0.04397607,359.9423,92.75245,90.49496,1.378311,0.1056923,0.1038971,1.310643,81.64084,88.42286,
0.0137318,1.344283,0.1093377,-0.04398942,359.9416,92.74713,90.50022,1.378319,0.1057217,0.1039474,1.302667,81.63731,88.42915,
0.0144906,1.344301,0.1093706,-0.04389501,359.9418,92.74551,90.49325,1.378271,0.1057219,0.1039376,1.302797,81.6309,88.42625,
0.015296,1.344301,0.1093706,-0.04389501,359.9418,92.74551,90.49325,1.378271,0.1057219,0.1039376,1.302797,81.6309,88.42625,
0.0136273,1.344381,0.1093668,-0.0438751,359.9404,92.7391,90.50429,1.378337,0.1056571,0.1039026,1.326403,81.66709,88.47831,
0.0139333,1.344402,0.1093548,-0.04380465,359.9344,92.74455,90.49474,1.378375,0.1055439,0.1040244,1.32573,81.64494,88.44427,
0.0193057,1.344455,0.1092653,-0.04387236,359.9464,92.75906,90.49582,1.378391,0.105579,0.1038868,1.334559,81.65092,88.4783,
0.022277,1.344409,0.1093321,-0.0438596,359.9457,92.75418,90.49641,1.378414,0.105592,0.1039377,1.344511,81.6475,88.48261,
0.0231665,1.344386,0.1093774,-0.04383111,359.9459,92.74413,90.49557,1.378357,0.1056542,0.1039146,1.34047,81.64368,88.49049,
0.021201,1.344404,0.1093764,-0.04376936,359.9435,92.74896,90.49688,1.378364,0.105687,0.1039793,1.337462,81.63568,88.50356,
0.022893,1.344428,0.1092702,-0.04382813,359.9439,92.75238,90.4932,1.378308,0.1056799,0.1039524,1.330905,81.63779,88.50672,
0.0221664,1.344366,0.1093001,-0.04389405,359.9429,92.75439,90.48861,1.37839,0.1055938,0.1039308,1.342653,81.63034,88.50077,
0.0220505,1.344485,0.1093076,-0.0438931,359.9487,92.76311,90.4901,1.378381,0.1056696,0.103779,1.350665,81.6247,88.49926,
0.0224367,1.344514,0.109279,-0.0438472,359.9498,92.74324,90.49626,1.37857,0.1056495,0.1039683,1.340238,81.62441,88.5088,
0.0218344,1.344554,0.1093253,-0.04393673,359.9486,92.73695,90.48881,1.378513,0.1056978,0.103981,1.33779,81.63346,88.50341,
0.0226962,1.344461,0.1093013,-0.04377437,359.9457,92.74138,90.48435,1.378377,0.1056803,0.1038663,1.352399,81.64252,88.50848,
0.0220263,1.344402,0.1094279,-0.04396284,359.9518,92.73729,90.49306,1.378246,0.1057249,0.1038613,1.339821,81.63563,88.51801,
0.02219,1.344488,0.1093805,-0.04400384,359.9576,92.72468,90.48718,1.378392,0.1056705,0.1039424,1.329399,81.63605,88.51363,
0.0220318,1.344483,0.1092763,-0.04391325,359.9598,92.71321,90.48856,1.378439,0.1056067,0.1039916,1.340055,81.64587,88.51832,
0.0221399,1.344463,0.1093205,-0.04387426,359.9763,92.7161,90.48685,1.37838,0.105778,0.1039529,1.328442,81.64912,88.51585,
0.0219834,1.344484,0.109329,-0.04386234,359.9775,92.71357,90.48432,1.378409,0.1057506,0.103869,1.337076,81.65558,88.5289,
0.0225796,1.34451,0.1092904,-0.04382408,359.9745,92.70699,90.48293,1.378486,0.1056943,0.1039305,1.323156,81.65287,88.51389,
0.0226214,1.344581,0.1092733,-0.04376531,359.9899,92.70936,90.48109,1.378488,0.1057425,0.103951,1.325258,81.64081,88.51495,
0.0232932,1.344304,0.1093547,-0.04374492,359.9942,92.71622,90.49283,1.3784,0.1056801,0.1038465,1.318467,81.62605,88.51012,
0.0212052,1.344279,0.1093544,-0.04382861,359.9826,92.72374,90.49506,1.378369,0.1056756,0.1039746,1.321236,81.63161,88.51215,
0.0219414,1.344484,0.1094274,-0.04408801,-0.004842604,92.71536,90.49768,1.378339,0.1057128,0.1038836,1.332027,81.62453,88.52825,
0.0171554,1.344508,0.1093689,-0.04413581,0.006521123,92.70287,90.50112,1.378396,0.1057166,0.1038485,1.332827,81.62432,88.52354,
0.0169276,1.344525,0.1093721,-0.04417741,0.009992567,92.69831,90.49784,1.37852,0.1056901,0.1038294,1.324348,81.62747,88.52759,
0.0191502,1.344546,0.1092775,-0.04396975,0.007689085,92.69529,90.50895,1.378482,0.1057931,0.103909,1.336559,81.61993,88.53629,
0.0147682,1.34444,0.109365,-0.04405999,0.01715914,92.67889,90.50789,1.378392,0.1057052,0.1037662,1.335913,81.62376,88.52517,
0.0172442,1.34444,0.1093639,-0.04405999,0.004000783,92.6731,90.51479,1.378337,0.1056699,0.1037483,1.334255,81.62777,88.52787,
0.0168531,1.344384,0.1092941,-0.04390204,0.0125556,92.67485,90.51604,1.378402,0.1056414,0.1037674,1.330446,81.61743,88.51069,
0.0157859,1.344391,0.1092803,-0.04390907,0.0123746,92.67384,90.51269,1.378497,0.1055997,0.10382,1.324164,81.60194,88.5128,
0.0148479,1.344325,0.1091643,-0.04378676,0.0106568,92.67542,90.51672,1.378533,0.1055065,0.1038177,1.329973,81.61762,88.50476,
0.0145108,1.344355,0.1091196,-0.04390454,0.01627293,92.67238,90.506,1.378472,0.1055918,0.103821,1.336847,81.62943,88.5026,
0.0171805,1.344391,0.1091477,-0.04390633,0.009174651,92.67754,90.49952,1.378465,0.1055807,0.1038363,1.33894,81.62157,88.49865,
0.0156461,1.344328,0.1092236,-0.04386234,0.02003636,92.66862,90.5052,1.378398,0.1055839,0.1038203,1.335816,81.62477,88.48612,
0.0310422,1.344488,0.1092818,-0.04378986,0.04280992,92.65462,90.51015,1.378523,0.1056805,0.1038764,1.331231,81.62913,88.45929,
0.0158364,1.344383,0.1094236,-0.04382277,0.03624269,92.65186,90.51794,1.378514,0.1057335,0.1038997,1.323438,81.63332,88.45726,
0.0164015,1.344375,0.1094041,-0.04387951,0.04213544,92.65855,90.51039,1.378461,0.1056821,0.1039884,1.324628,81.63361,88.44992,
0.0152867,1.344454,0.1094518,-0.04399836,0.0456547,92.66077,90.52831,1.378523,0.1056652,0.1039879,1.328529,81.63145,88.44453,
0.0172602,1.344511,0.109329,-0.04393852,0.05430684,92.65488,90.52029,1.378515,0.1056975,0.1039459,1.332895,81.62531,88.45672,
0.015364,1.344331,0.10927,-0.04403687,0.06448212,92.66,90.52404,1.378481,0.1055806,0.1038839,1.32168,81.61806,88.45198,
0.0181212,1.344239,0.1092511,-0.04388523,0.06092872,92.66254,90.52319,1.378618,0.105692,0.1038446,1.309769,81.6134,88.42536,
0.0161039,1.344282,0.1092487,-0.04380488,0.05620222,92.65914,90.51887,1.378633,0.1056389,0.1037482,1.315555,81.60978,88.4231,
0.01554,1.344467,0.10919,-0.04393029,0.05034704,92.66293,90.5326,1.378706,0.1055391,0.1038775,1.298616,81.60816,88.41222,
0.0162019,1.344457,0.1092633,-0.04394591,0.06374958,92.66328,90.52016,1.378626,0.1055505,0.1038736,1.291775,81.62148,88.40393,
0.0162939,1.344325,0.1092894,-0.04399049,0.06889955,92.66565,90.5229,1.378491,0.1056212,0.1039205,1.28404,81.61538,88.38748,
0.015653,1.344375,0.1091525,-0.04385209,0.07162821,92.66428,90.51952,1.378565,0.1055267,0.1040541,1.275158,81.6246,88.35767,
0.0159351,1.344442,0.1092203,-0.04380822,0.0625099,92.67844,90.51317,1.378585,0.1054505,0.1042008,1.276646,81.61973,88.33877,
0.0166346,1.344413,0.1092793,-0.0438832,0.06850339,92.67043,90.51543,1.37864,0.1055189,0.1039991,1.272072,81.62404,88.32659,
0.0161499,1.344403,0.1092425,-0.04398799,0.07306255,92.672,90.51757,1.378633,0.105545,0.1039696,1.268565,81.62747,88.32932,
0.0161259,1.344404,0.1092434,-0.04400337,0.06978065,92.6701,90.51325,1.37859,0.1054918,0.1039211,1.272,81.62473,88.3278,
0.0158645,1.344379,0.1093061,-0.04402626,0.08191619,92.66641,90.5171,1.378673,0.1055768,0.1038036,1.263522,81.62389,88.34145,
0.0170861,1.344379,0.1093061,-0.04402626,0.08191619,92.66641,90.5171,1.378673,0.1055768,0.1038036,1.263522,81.62389,88.34145,
0.0146673,1.344379,0.1092301,-0.04400337,0.09028831,92.66399,90.5053,1.378752,0.1055875,0.1038656,1.274523,81.62355,88.35786,
0.0276502,1.344316,0.109189,-0.04379165,0.08529202,92.67372,90.50684,1.378741,0.1055856,0.1038704,1.283276,81.6372,88.33777,
0.0161376,1.344387,0.1091359,-0.04372931,0.08941233,92.68018,90.51296,1.378681,0.1055114,0.1039755,1.284168,81.63727,88.35882,
0.0168304,1.344377,0.109214,-0.04373956,0.08591357,92.68553,90.50322,1.378654,0.1056247,0.1040429,1.284198,81.6385,88.36964,
0.0265788,1.344428,0.1092833,-0.04385591,0.05065781,92.69678,90.5192,1.378725,0.1056114,0.1039785,1.262929,81.6426,88.36856,
0.0335007,1.34443,0.1093055,-0.04386115,0.0606299,92.70942,90.50759,1.37871,0.105634,0.1038702,1.277278,81.64079,88.4211,
0.032823,1.344342,0.1092827,-0.04391599,0.008541152,92.71915,90.51836,1.378556,0.1057409,0.103876,1.234581,81.6415,88.41853,
0.0336556,1.3445,0.1092978,-0.04393744,0.01902891,92.72182,90.51856,1.37864,0.1056067,0.1038966,1.241148,81.64386,88.44766,
0.033908,1.344381,0.1091937,-0.0437901,0.01473443,92.72971,90.52231,1.378738,0.10553,0.1041272,1.246642,81.64569,88.46017,
0.0329094,1.344484,0.1091986,-0.0437485,0.0104741,92.74921,90.52961,1.378729,0.1056228,0.1039088,1.227947,81.6411,88.46586,
0.0330375,1.344383,0.1093234,-0.04395425,0.01044848,92.74819,90.5198,1.378716,0.1056921,0.103778,1.232208,81.62696,88.48335,
0.0337333,1.344422,0.1093955,-0.04392886,0.005056048,92.75065,90.52532,1.378832,0.1056963,0.1038145,1.240194,81.63619,88.47341,
0.0332561,1.344448,0.1093224,-0.04384601,359.9888,92.75234,90.52097,1.378633,0.1055748,0.1039417,1.251587,81.63563,88.49023,
0.0333468,1.344504,0.1092572,-0.0438503,359.9882,92.74692,90.509,1.378774,0.1056233,0.1039405,1.244401,81.63031,88.50291,
0.03317,1.344344,0.1093187,-0.04364884,359.9434,92.7485,90.52665,1.378862,0.1055498,0.103999,1.248225,81.63541,88.53064,
