StandingFoot;LiftedThreshold;0.03;StandingThreshold;0.1;SamplingRate;60;

Task;Timestamp;SecSinceStart;PlayerX;PlayerY;PlayerZ;LocomotionOffX;LocomotionOffY;LocomotionOffZ;PlayerRotX;PlayerRotY;PlayerRotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;PlayerHorSpeed;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;LLHorSpeed;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;RLHorSpeed;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;HipHorSpeed;DirectionRotX;DirectionRotY;DirectionRotZ;AllTrackersWorking;TrackersNotWorking;RightLifted;RightStanding;LeftLifted;LeftStanding;StandingLeadingFoot;LiftedLeadingFoot;GWAngle;LocomotionSpeed;EWMA_Right;EWMA_Left
Custom;2023/03/06_13:44:32.611;1.064577;-1.805645;0.8190941;-1.844697;0;-5.960464E-08;0;0;0;0;-1.805645;1.278188;-1.844697;313.469;154.9458;358.5282;0.002050844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.086836;-1.805732;0.819086;-1.8448;0;-5.960464E-08;0;0;0;0;-1.805732;1.278172;-1.8448;313.4704;154.9635;358.5064;0.002023805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.109253;-1.805743;0.819072;-1.844788;0;-5.960464E-08;0;0;0;0;-1.805743;1.278144;-1.844788;313.4662;154.9429;358.5341;-0.003937522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.131318;-1.805735;0.8190773;-1.844767;0;-5.960464E-08;0;0;0;0;-1.805735;1.278155;-1.844767;313.4763;154.9447;358.517;0.001757494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.153631;-1.805764;0.8190594;-1.844778;0;-5.960464E-08;0;0;0;0;-1.805764;1.278119;-1.844778;313.4763;154.9527;358.5217;-0.0006373967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.175947;-1.805796;0.8190563;-1.844873;0;-5.960464E-08;0;0;0;0;-1.805796;1.278113;-1.844873;313.4693;154.942;358.519;0.007340764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.198068;-1.805743;0.8190703;-1.844858;0;-5.960464E-08;0;0;0;0;-1.805743;1.278141;-1.844858;313.4744;154.9293;358.5417;0.00693901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.220201;-1.805691;0.8190753;-1.844789;0;-5.960464E-08;0;0;0;0;-1.805691;1.278151;-1.844789;313.4595;154.938;358.5346;0.007761398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.242644;-1.805703;0.8190644;-1.844783;0;-5.960464E-08;0;0;0;0;-1.805703;1.278129;-1.844783;313.4686;154.9389;358.5338;-0.002500258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
Custom;2023/03/06_13:44:32.611;1.264507;-1.805717;0.8190414;-1.844856;0;-5.960464E-08;0;0;0;0;-1.805717;1.278083;-1.844856;313.4596;154.9323;358.5331;0.00438312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;True;;False;True;False;True;right;right;;0;0;0;
